Кампания;Группа;Фраза;Заголовок;Текст;Ссылка;Цена;Частотность;Сегмент;Приоритет;Рекомендация_ставка
City2City_DIRECT_LOW;Краснодар - Гуково;такси Краснодар Гуково цена;Такси Краснодар → Гуково;Заказать такси Краснодар – Гуково. Фиксированная цена 12000₽. Комфортные авто.;https://city2city.ru/krasnodar-gukovo;12000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Краснодар - Гуково;заказать такси Краснодар Гуково;Такси Краснодар → Гуково;Заказать такси Краснодар – Гуково. Фиксированная цена 12000₽. Комфортные авто.;https://city2city.ru/krasnodar-gukovo;12000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Екатеринбург - Ставрополь;такси Екатеринбург Ставрополь;Такси Екатеринбург → Ставрополь;Заказать такси Екатеринбург – Ставрополь. Фиксированная цена 68500₽. Комфортные…;https://city2city.ru/ekaterinburg-stavropol;68500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Екатеринбург - Ставрополь;такси Екатеринбург Ставрополь цена;Такси Екатеринбург → Ставрополь;Заказать такси Екатеринбург – Ставрополь. Фиксированная цена 68500₽. Комфортные…;https://city2city.ru/ekaterinburg-stavropol;68500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Екатеринбург - Ставрополь;заказать такси Екатеринбург Ставрополь;Такси Екатеринбург → Ставрополь;Заказать такси Екатеринбург – Ставрополь. Фиксированная цена 68500₽. Комфортные…;https://city2city.ru/ekaterinburg-stavropol;68500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пенза - Санкт-Петербург;такси Пенза Санкт-Петербург;Такси Пенза → Санкт-Петербург;Заказать такси Пенза – Санкт-Петербург. Фиксированная цена 40500₽. Комфортные ав…;https://city2city.ru/penza-sankt-peterburg;40500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пенза - Санкт-Петербург;такси Пенза Санкт-Петербург цена;Такси Пенза → Санкт-Петербург;Заказать такси Пенза – Санкт-Петербург. Фиксированная цена 40500₽. Комфортные ав…;https://city2city.ru/penza-sankt-peterburg;40500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пенза - Санкт-Петербург;заказать такси Пенза Санкт-Петербург;Такси Пенза → Санкт-Петербург;Заказать такси Пенза – Санкт-Петербург. Фиксированная цена 40500₽. Комфортные ав…;https://city2city.ru/penza-sankt-peterburg;40500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Псков - Невель;такси Псков Невель;Такси Псков → Невель;Заказать такси Псков – Невель. Фиксированная цена 186000₽. Комфортные авто.;https://city2city.ru/pskov-nebel;186000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Псков - Невель;такси Псков Невель цена;Такси Псков → Невель;Заказать такси Псков – Невель. Фиксированная цена 186000₽. Комфортные авто.;https://city2city.ru/pskov-nebel;186000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Псков - Невель;заказать такси Псков Невель;Такси Псков → Невель;Заказать такси Псков – Невель. Фиксированная цена 186000₽. Комфортные авто.;https://city2city.ru/pskov-nebel;186000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Мариуполь - Воронеж;такси Мариуполь Воронеж;Такси Мариуполь → Воронеж;Заказать такси Мариуполь – Воронеж. Фиксированная цена 22200₽. Комфортные авто.;https://city2city.ru/mariupol-voronezh;22200;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Мариуполь - Воронеж;такси Мариуполь Воронеж цена;Такси Мариуполь → Воронеж;Заказать такси Мариуполь – Воронеж. Фиксированная цена 22200₽. Комфортные авто.;https://city2city.ru/mariupol-voronezh;22200;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Мариуполь - Воронеж;заказать такси Мариуполь Воронеж;Такси Мариуполь → Воронеж;Заказать такси Мариуполь – Воронеж. Фиксированная цена 22200₽. Комфортные авто.;https://city2city.ru/mariupol-voronezh;22200;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Астрахань - Ейск;такси Астрахань Ейск;Такси Астрахань → Ейск;Заказать такси Астрахань – Ейск. Фиксированная цена 26800₽. Комфортные авто.;https://city2city.ru/astraxan-ejsk;26800;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Астрахань - Ейск;такси Астрахань Ейск цена;Такси Астрахань → Ейск;Заказать такси Астрахань – Ейск. Фиксированная цена 26800₽. Комфортные авто.;https://city2city.ru/astraxan-ejsk;26800;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Астрахань - Ейск;заказать такси Астрахань Ейск;Такси Астрахань → Ейск;Заказать такси Астрахань – Ейск. Фиксированная цена 26800₽. Комфортные авто.;https://city2city.ru/astraxan-ejsk;26800;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Казань - Муром;такси Казань Муром;Такси Казань → Муром;Заказать такси Казань – Муром. Фиксированная цена 15000₽. Комфортные авто.;https://city2city.ru/kazan-murom;15000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Казань - Муром;такси Казань Муром цена;Такси Казань → Муром;Заказать такси Казань – Муром. Фиксированная цена 15000₽. Комфортные авто.;https://city2city.ru/kazan-murom;15000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Казань - Муром;заказать такси Казань Муром;Такси Казань → Муром;Заказать такси Казань – Муром. Фиксированная цена 15000₽. Комфортные авто.;https://city2city.ru/kazan-murom;15000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Ростов-на-Дону - Кострома;такси Ростов-на-Дону Кострома;Такси Ростов-на-Дону → Кострома;Заказать такси Ростов-на-Дону – Кострома. Фиксированная цена 44000₽. Комфортные…;https://city2city.ru/rostov-kostroma;44000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Ростов-на-Дону - Кострома;такси Ростов-на-Дону Кострома цена;Такси Ростов-на-Дону → Кострома;Заказать такси Ростов-на-Дону – Кострома. Фиксированная цена 44000₽. Комфортные…;https://city2city.ru/rostov-kostroma;44000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Ростов-на-Дону - Кострома;заказать такси Ростов-на-Дону Кострома;Такси Ростов-на-Дону → Кострома;Заказать такси Ростов-на-Дону – Кострома. Фиксированная цена 44000₽. Комфортные…;https://city2city.ru/rostov-kostroma;44000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Краснодар - Пермь;такси Краснодар Пермь;Такси Краснодар → Пермь;Заказать такси Краснодар – Пермь. Фиксированная цена 72000₽. Комфортные авто.;https://city2city.ru/krasnodar-perm;72000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Краснодар - Пермь;такси Краснодар Пермь цена;Такси Краснодар → Пермь;Заказать такси Краснодар – Пермь. Фиксированная цена 72000₽. Комфортные авто.;https://city2city.ru/krasnodar-perm;72000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Краснодар - Пермь;заказать такси Краснодар Пермь;Такси Краснодар → Пермь;Заказать такси Краснодар – Пермь. Фиксированная цена 72000₽. Комфортные авто.;https://city2city.ru/krasnodar-perm;72000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Красноярск - Горно-Алтайск;такси Красноярск Горно-Алтайск;Такси Красноярск → Горно-Алтайск;Заказать такси Красноярск – Горно-Алтайск. Фиксированная цена 33000₽. Комфортные…;https://city2city.ru/krasnoyarsk-gorno-altajsk;33000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Красноярск - Горно-Алтайск;такси Красноярск Горно-Алтайск цена;Такси Красноярск → Горно-Алтайск;Заказать такси Красноярск – Горно-Алтайск. Фиксированная цена 33000₽. Комфортные…;https://city2city.ru/krasnoyarsk-gorno-altajsk;33000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Красноярск - Горно-Алтайск;заказать такси Красноярск Горно-Алтайск;Такси Красноярск → Горно-Алтайск;Заказать такси Красноярск – Горно-Алтайск. Фиксированная цена 33000₽. Комфортные…;https://city2city.ru/krasnoyarsk-gorno-altajsk;33000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Курск - Кострома;такси Курск Кострома;Такси Курск → Кострома;Заказать такси Курск – Кострома. Фиксированная цена 26000₽. Комфортные авто.;https://city2city.ru/kursk-kostroma;26000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Курск - Кострома;такси Курск Кострома цена;Такси Курск → Кострома;Заказать такси Курск – Кострома. Фиксированная цена 26000₽. Комфортные авто.;https://city2city.ru/kursk-kostroma;26000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Курск - Кострома;заказать такси Курск Кострома;Такси Курск → Кострома;Заказать такси Курск – Кострома. Фиксированная цена 26000₽. Комфортные авто.;https://city2city.ru/kursk-kostroma;26000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Санкт-Петербург - Питкяранта;такси Санкт-Петербург Питкяранта;Такси Санкт-Петербург → Питкяранта;Заказать такси Санкт-Петербург – Питкяранта. Фиксированная цена 10500₽. Комфортн…;https://city2city.ru/sankt-peterburg-pitkyaranta;10500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Санкт-Петербург - Питкяранта;такси Санкт-Петербург Питкяранта цена;Такси Санкт-Петербург → Питкяранта;Заказать такси Санкт-Петербург – Питкяранта. Фиксированная цена 10500₽. Комфортн…;https://city2city.ru/sankt-peterburg-pitkyaranta;10500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Санкт-Петербург - Питкяранта;заказать такси Санкт-Петербург Питкяранта;Такси Санкт-Петербург → Питкяранта;Заказать такси Санкт-Петербург – Питкяранта. Фиксированная цена 10500₽. Комфортн…;https://city2city.ru/sankt-peterburg-pitkyaranta;10500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Белгород - Севастополь;такси Белгород Севастополь;Такси Белгород → Севастополь;Заказать такси Белгород – Севастополь. Фиксированная цена 44000₽. Комфортные авт…;https://city2city.ru/belgorod-sevastopol;44000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Белгород - Севастополь;такси Белгород Севастополь цена;Такси Белгород → Севастополь;Заказать такси Белгород – Севастополь. Фиксированная цена 44000₽. Комфортные авт…;https://city2city.ru/belgorod-sevastopol;44000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Белгород - Севастополь;заказать такси Белгород Севастополь;Такси Белгород → Севастополь;Заказать такси Белгород – Севастополь. Фиксированная цена 44000₽. Комфортные авт…;https://city2city.ru/belgorod-sevastopol;44000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Екатеринбург - Соликамск;такси Екатеринбург Соликамск;Такси Екатеринбург → Соликамск;Заказать такси Екатеринбург – Соликамск. Фиксированная цена 15900₽. Комфортные а…;https://city2city.ru/ekaterinburg-solikamsk;15900;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Екатеринбург - Соликамск;такси Екатеринбург Соликамск цена;Такси Екатеринбург → Соликамск;Заказать такси Екатеринбург – Соликамск. Фиксированная цена 15900₽. Комфортные а…;https://city2city.ru/ekaterinburg-solikamsk;15900;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Екатеринбург - Соликамск;заказать такси Екатеринбург Соликамск;Такси Екатеринбург → Соликамск;Заказать такси Екатеринбург – Соликамск. Фиксированная цена 15900₽. Комфортные а…;https://city2city.ru/ekaterinburg-solikamsk;15900;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Ростов-на-Дону - Чебоксары;такси Ростов-на-Дону Чебоксары;Такси Ростов-на-Дону → Чебоксары;Заказать такси Ростов-на-Дону – Чебоксары. Фиксированная цена 41500₽. Комфортные…;https://city2city.ru/rostov-cheboksary;41500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Ростов-на-Дону - Чебоксары;такси Ростов-на-Дону Чебоксары цена;Такси Ростов-на-Дону → Чебоксары;Заказать такси Ростов-на-Дону – Чебоксары. Фиксированная цена 41500₽. Комфортные…;https://city2city.ru/rostov-cheboksary;41500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Ростов-на-Дону - Чебоксары;заказать такси Ростов-на-Дону Чебоксары;Такси Ростов-на-Дону → Чебоксары;Заказать такси Ростов-на-Дону – Чебоксары. Фиксированная цена 41500₽. Комфортные…;https://city2city.ru/rostov-cheboksary;41500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Москва - Тихорецк;такси Москва Тихорецк;Такси Москва → Тихорецк;Заказать такси Москва – Тихорецк. Фиксированная цена 37000₽. Комфортные авто.;https://city2city.ru/moskva-tixoreczk;37000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Москва - Тихорецк;такси Москва Тихорецк цена;Такси Москва → Тихорецк;Заказать такси Москва – Тихорецк. Фиксированная цена 37000₽. Комфортные авто.;https://city2city.ru/moskva-tixoreczk;37000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Москва - Тихорецк;заказать такси Москва Тихорецк;Такси Москва → Тихорецк;Заказать такси Москва – Тихорецк. Фиксированная цена 37000₽. Комфортные авто.;https://city2city.ru/moskva-tixoreczk;37000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Кемерово - Яровое;такси Кемерово Яровое;Такси Кемерово → Яровое;Заказать такси Кемерово – Яровое. Фиксированная цена 20000₽. Комфортные авто.;https://city2city.ru/kemerovo-yarovoe;20000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Кемерово - Яровое;такси Кемерово Яровое цена;Такси Кемерово → Яровое;Заказать такси Кемерово – Яровое. Фиксированная цена 20000₽. Комфортные авто.;https://city2city.ru/kemerovo-yarovoe;20000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Кемерово - Яровое;заказать такси Кемерово Яровое;Такси Кемерово → Яровое;Заказать такси Кемерово – Яровое. Фиксированная цена 20000₽. Комфортные авто.;https://city2city.ru/kemerovo-yarovoe;20000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Сыктывкар - Нижний Новгород;такси Сыктывкар Нижний Новгород;Такси Сыктывкар → Нижний Новгород;Заказать такси Сыктывкар – Нижний Новгород. Фиксированная цена 29000₽. Комфортны…;https://city2city.ru/syktyvkar-nizhniy_novhorod;29000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Сыктывкар - Нижний Новгород;такси Сыктывкар Нижний Новгород цена;Такси Сыктывкар → Нижний Новгород;Заказать такси Сыктывкар – Нижний Новгород. Фиксированная цена 29000₽. Комфортны…;https://city2city.ru/syktyvkar-nizhniy_novhorod;29000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Сыктывкар - Нижний Новгород;заказать такси Сыктывкар Нижний Новгород;Такси Сыктывкар → Нижний Новгород;Заказать такси Сыктывкар – Нижний Новгород. Фиксированная цена 29000₽. Комфортны…;https://city2city.ru/syktyvkar-nizhniy_novhorod;29000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Краснодар - Тверь;такси Краснодар Тверь;Такси Краснодар → Тверь;Заказать такси Краснодар – Тверь. Фиксированная цена 46000₽. Комфортные авто.;https://city2city.ru/krasnodar-tver;46000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Краснодар - Тверь;такси Краснодар Тверь цена;Такси Краснодар → Тверь;Заказать такси Краснодар – Тверь. Фиксированная цена 46000₽. Комфортные авто.;https://city2city.ru/krasnodar-tver;46000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Краснодар - Тверь;заказать такси Краснодар Тверь;Такси Краснодар → Тверь;Заказать такси Краснодар – Тверь. Фиксированная цена 46000₽. Комфортные авто.;https://city2city.ru/krasnodar-tver;46000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Оренбург - Курган;такси Оренбург Курган;Такси Оренбург → Курган;Заказать такси Оренбург – Курган. Фиксированная цена 30500₽. Комфортные авто.;https://city2city.ru/orenburg-kurgan;30500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Оренбург - Курган;такси Оренбург Курган цена;Такси Оренбург → Курган;Заказать такси Оренбург – Курган. Фиксированная цена 30500₽. Комфортные авто.;https://city2city.ru/orenburg-kurgan;30500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Оренбург - Курган;заказать такси Оренбург Курган;Такси Оренбург → Курган;Заказать такси Оренбург – Курган. Фиксированная цена 30500₽. Комфортные авто.;https://city2city.ru/orenburg-kurgan;30500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Сыктывкар - Ижевск;такси Сыктывкар Ижевск;Такси Сыктывкар → Ижевск;Заказать такси Сыктывкар – Ижевск. Фиксированная цена 25000₽. Комфортные авто.;https://city2city.ru/syktyvkar-izhevsk;25000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Сыктывкар - Ижевск;такси Сыктывкар Ижевск цена;Такси Сыктывкар → Ижевск;Заказать такси Сыктывкар – Ижевск. Фиксированная цена 25000₽. Комфортные авто.;https://city2city.ru/syktyvkar-izhevsk;25000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Сыктывкар - Ижевск;заказать такси Сыктывкар Ижевск;Такси Сыктывкар → Ижевск;Заказать такси Сыктывкар – Ижевск. Фиксированная цена 25000₽. Комфортные авто.;https://city2city.ru/syktyvkar-izhevsk;25000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Чебоксары - Нижнекамск;такси Чебоксары Нижнекамск;Такси Чебоксары → Нижнекамск;Заказать такси Чебоксары – Нижнекамск. Фиксированная цена 11000₽. Комфортные авт…;https://city2city.ru/cheboksary-nizhnekamsk;11000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Чебоксары - Нижнекамск;такси Чебоксары Нижнекамск цена;Такси Чебоксары → Нижнекамск;Заказать такси Чебоксары – Нижнекамск. Фиксированная цена 11000₽. Комфортные авт…;https://city2city.ru/cheboksary-nizhnekamsk;11000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Чебоксары - Нижнекамск;заказать такси Чебоксары Нижнекамск;Такси Чебоксары → Нижнекамск;Заказать такси Чебоксары – Нижнекамск. Фиксированная цена 11000₽. Комфортные авт…;https://city2city.ru/cheboksary-nizhnekamsk;11000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пермь - Сокол;такси Пермь Сокол;Такси Пермь → Сокол;Заказать такси Пермь – Сокол. Фиксированная цена 39000₽. Комфортные авто.;https://city2city.ru/perm-sokol;39000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пермь - Сокол;такси Пермь Сокол цена;Такси Пермь → Сокол;Заказать такси Пермь – Сокол. Фиксированная цена 39000₽. Комфортные авто.;https://city2city.ru/perm-sokol;39000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пермь - Сокол;заказать такси Пермь Сокол;Такси Пермь → Сокол;Заказать такси Пермь – Сокол. Фиксированная цена 39000₽. Комфортные авто.;https://city2city.ru/perm-sokol;39000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Тверь - Рязань;такси Тверь Рязань;Такси Тверь → Рязань;Заказать такси Тверь – Рязань. Фиксированная цена 11000₽. Комфортные авто.;https://city2city.ru/tver-ryazan;11000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Тверь - Рязань;такси Тверь Рязань цена;Такси Тверь → Рязань;Заказать такси Тверь – Рязань. Фиксированная цена 11000₽. Комфортные авто.;https://city2city.ru/tver-ryazan;11000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Тверь - Рязань;заказать такси Тверь Рязань;Такси Тверь → Рязань;Заказать такси Тверь – Рязань. Фиксированная цена 11000₽. Комфортные авто.;https://city2city.ru/tver-ryazan;11000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Краснодар - Благовещенск;такси Краснодар Благовещенск;Такси Краснодар → Благовещенск;Заказать такси Краснодар – Благовещенск. Фиксированная цена 252000₽. Комфортные…;https://city2city.ru/krasnodar-blagoveshhensk;252000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Краснодар - Благовещенск;такси Краснодар Благовещенск цена;Такси Краснодар → Благовещенск;Заказать такси Краснодар – Благовещенск. Фиксированная цена 252000₽. Комфортные…;https://city2city.ru/krasnodar-blagoveshhensk;252000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Краснодар - Благовещенск;заказать такси Краснодар Благовещенск;Такси Краснодар → Благовещенск;Заказать такси Краснодар – Благовещенск. Фиксированная цена 252000₽. Комфортные…;https://city2city.ru/krasnodar-blagoveshhensk;252000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Тюмень - Пыть-Ях;такси Тюмень Пыть-Ях;Такси Тюмень → Пыть-Ях;Заказать такси Тюмень – Пыть-Ях. Фиксированная цена 20700₽. Комфортные авто.;https://city2city.ru/tyumen-pyt-yax;20700;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Тюмень - Пыть-Ях;такси Тюмень Пыть-Ях цена;Такси Тюмень → Пыть-Ях;Заказать такси Тюмень – Пыть-Ях. Фиксированная цена 20700₽. Комфортные авто.;https://city2city.ru/tyumen-pyt-yax;20700;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Тюмень - Пыть-Ях;заказать такси Тюмень Пыть-Ях;Такси Тюмень → Пыть-Ях;Заказать такси Тюмень – Пыть-Ях. Фиксированная цена 20700₽. Комфортные авто.;https://city2city.ru/tyumen-pyt-yax;20700;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Тамбов - Нижний Новгород;такси Тамбов Нижний Новгород;Такси Тамбов → Нижний Новгород;Заказать такси Тамбов – Нижний Новгород. Фиксированная цена 16000₽. Комфортные а…;https://city2city.ru/tambov-nizhnij-novgorod;16000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Тамбов - Нижний Новгород;такси Тамбов Нижний Новгород цена;Такси Тамбов → Нижний Новгород;Заказать такси Тамбов – Нижний Новгород. Фиксированная цена 16000₽. Комфортные а…;https://city2city.ru/tambov-nizhnij-novgorod;16000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Тамбов - Нижний Новгород;заказать такси Тамбов Нижний Новгород;Такси Тамбов → Нижний Новгород;Заказать такси Тамбов – Нижний Новгород. Фиксированная цена 16000₽. Комфортные а…;https://city2city.ru/tambov-nizhnij-novgorod;16000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Нижний Новгород - Валуйки;такси Нижний Новгород Валуйки;Такси Нижний Новгород → Валуйки;Заказать такси Нижний Новгород – Валуйки. Фиксированная цена 29500₽. Комфортные…;https://city2city.ru/nizhnij-novgorod-valujki;29500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Нижний Новгород - Валуйки;такси Нижний Новгород Валуйки цена;Такси Нижний Новгород → Валуйки;Заказать такси Нижний Новгород – Валуйки. Фиксированная цена 29500₽. Комфортные…;https://city2city.ru/nizhnij-novgorod-valujki;29500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Нижний Новгород - Валуйки;заказать такси Нижний Новгород Валуйки;Такси Нижний Новгород → Валуйки;Заказать такси Нижний Новгород – Валуйки. Фиксированная цена 29500₽. Комфортные…;https://city2city.ru/nizhnij-novgorod-valujki;29500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Вологда - Архангельск;такси Вологда Архангельск;Такси Вологда → Архангельск;Заказать такси Вологда – Архангельск. Фиксированная цена 23000₽. Комфортные авто.;https://city2city.ru/vologda-arhangelsk;23000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Вологда - Архангельск;такси Вологда Архангельск цена;Такси Вологда → Архангельск;Заказать такси Вологда – Архангельск. Фиксированная цена 23000₽. Комфортные авто.;https://city2city.ru/vologda-arhangelsk;23000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Вологда - Архангельск;заказать такси Вологда Архангельск;Такси Вологда → Архангельск;Заказать такси Вологда – Архангельск. Фиксированная цена 23000₽. Комфортные авто.;https://city2city.ru/vologda-arhangelsk;23000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пермь - Ярославль;такси Пермь Ярославль;Такси Пермь → Ярославль;Заказать такси Пермь – Ярославль. Фиксированная цена 35500₽. Комфортные авто.;https://city2city.ru/perm-yaroslavl;35500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пермь - Ярославль;такси Пермь Ярославль цена;Такси Пермь → Ярославль;Заказать такси Пермь – Ярославль. Фиксированная цена 35500₽. Комфортные авто.;https://city2city.ru/perm-yaroslavl;35500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Пермь - Ярославль;заказать такси Пермь Ярославль;Такси Пермь → Ярославль;Заказать такси Пермь – Ярославль. Фиксированная цена 35500₽. Комфортные авто.;https://city2city.ru/perm-yaroslavl;35500;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Тула - Екатеринбург;такси Тула Екатеринбург;Такси Тула → Екатеринбург;Заказать такси Тула – Екатеринбург. Фиксированная цена 55000₽. Комфортные авто.;https://city2city.ru/tula-ekaterinburg;55000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Тула - Екатеринбург;такси Тула Екатеринбург цена;Такси Тула → Екатеринбург;Заказать такси Тула – Екатеринбург. Фиксированная цена 55000₽. Комфортные авто.;https://city2city.ru/tula-ekaterinburg;55000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
City2City_DIRECT_LOW;Тула - Екатеринбург;заказать такси Тула Екатеринбург;Такси Тула → Екатеринбург;Заказать такси Тула – Екатеринбург. Фиксированная цена 55000₽. Комфортные авто.;https://city2city.ru/tula-ekaterinburg;55000;2;DIRECT_LOW;НИЗКИЙ;10-30₽
